yr,sex,FirstForename,number,rank,position
1983,B,Stevie,2,369,  369=
1983,B,Sulman,2,369,  369=
1983,B,Sunil,2,369,  369=
1983,B,Suraj,2,369,  369=
1983,B,Tariq,2,369,  369=
1983,B,Toby,2,369,  369=
1983,B,Tommy,2,369,  369=
1983,B,Troy,2,369,  369=
1983,B,Vishal,2,369,  369=
1983,B,Vito,2,369,  369=
1983,B,Wallace,2,369,  369=
1983,B,Wesley,2,369,  369=
1983,B,Zak,2,369,  369=
1983,B,Zohaib,2,369,  369=
1983,B,Aamer,1,492,  492=
1983,B,Aaren,1,492,  492=
1983,B,Aarron,1,492,  492=
1983,B,Abbid,1,492,  492=
1983,B,Abdul-Karime,1,492,  492=
1983,B,Abduladeem,1,492,  492=
1983,B,Abdulaziz,1,492,  492=
1983,B,Abdulla,1,492,  492=
1983,B,Abdulrahman,1,492,  492=
1983,B,Abram,1,492,  492=
1983,B,Adair,1,492,  492=
1983,B,Adedeji,1,492,  492=
1983,B,Adeel,1,492,  492=
1983,B,Adham,1,492,  492=
1983,B,Adrees,1,492,  492=
1983,B,Adriano,1,492,  492=
1983,B,Afzal,1,492,  492=
1983,B,Ahdul,1,492,  492=
1983,B,Ainsley,1,492,  492=
1983,B,Ainslie,1,492,  492=
1983,B,Akmal,1,492,  492=
1983,B,Alaa,1,492,  492=
1983,B,Alaister,1,492,  492=
1983,B,Aldo,1,492,  492=
1983,B,Aldous,1,492,  492=
1983,B,Alfonso,1,492,  492=
1983,B,Alfred,1,492,  492=
1983,B,Alim,1,492,  492=
1983,B,Alphonsus,1,492,  492=
1983,B,Alston,1,492,  492=
1983,B,Alvin,1,492,  492=
1983,B,Amandeep,1,492,  492=
1983,B,Amardeep,1,492,  492=
1983,B,Ameet,1,492,  492=
1983,B,Amer,1,492,  492=
1983,B,Amerritjeet,1,492,  492=
1983,B,Aminur,1,492,  492=
1983,B,Amireck,1,492,  492=
1983,B,Ammar,1,492,  492=
1983,B,Amrit,1,492,  492=
1983,B,Anass,1,492,  492=
1983,B,Andres,1,492,  492=
1983,B,Andri,1,492,  492=
1983,B,Andros,1,492,  492=
1983,B,Andy,1,492,  492=
1983,B,Angus-James,1,492,  492=
1983,B,Anik,1,492,  492=
1983,B,Annand,1,492,  492=
1983,B,Antoine,1,492,  492=
1983,B,Antonino,1,492,  492=
1983,B,Archie,1,492,  492=
1983,B,Arfaan,1,492,  492=
1983,B,Aria,1,492,  492=
1983,B,Arif,1,492,  492=
1983,B,Armaan,1,492,  492=
1983,B,Armen,1,492,  492=
1983,B,Arminder,1,492,  492=
1983,B,Armond,1,492,  492=
1983,B,Arshid,1,492,  492=
1983,B,Aryan,1,492,  492=
1983,B,Asad,1,492,  492=
1983,B,Ashrul,1,492,  492=
1983,B,Ashton,1,492,  492=
1983,B,Ashumantha,1,492,  492=
1983,B,Asif,1,492,  492=
1983,B,Asows,1,492,  492=
1983,B,Assam,1,492,  492=
1983,B,Atbaan,1,492,  492=
1983,B,Atif,1,492,  492=
1983,B,Atilay,1,492,  492=
1983,B,Atul,1,492,  492=
1983,B,Augusto,1,492,  492=
1983,B,Aulay,1,492,  492=
1983,B,Austen,1,492,  492=
1983,B,Avik,1,492,  492=
1983,B,Avinash,1,492,  492=
1983,B,Ayaz,1,492,  492=
1983,B,Aylwyn,1,492,  492=
1983,B,Ayman,1,492,  492=
1983,B,Aymen,1,492,  492=
1983,B,Aynsley,1,492,  492=
1983,B,Azad,1,492,  492=
1983,B,Azizul,1,492,  492=
1983,B,Balfour,1,492,  492=
1983,B,Baljinder,1,492,  492=
1983,B,Ballal,1,492,  492=
1983,B,Balraj,1,492,  492=
1983,B,Ban,1,492,  492=
1983,B,Banjamin,1,492,  492=
1983,B,Barinder,1,492,  492=
1983,B,Barnabas,1,492,  492=
1983,B,Barnaby,1,492,  492=
1983,B,Barray,1,492,  492=
1983,B,Barry-John,1,492,  492=
1983,B,Barry-Jon,1,492,  492=
1983,B,Barrymore,1,492,  492=
1983,B,Belal,1,492,  492=
1983,B,Benedict,1,492,  492=
1983,B,Bertie,1,492,  492=
1983,B,Bhavraj,1,492,  492=
1983,B,Biagio,1,492,  492=
1983,B,Bikram,1,492,  492=
1983,B,Bill,1,492,  492=
1983,B,Billie,1,492,  492=
1983,B,Bing,1,492,  492=
1983,B,Bjorn,1,492,  492=
1983,B,Blale,1,492,  492=
1983,B,Blyth,1,492,  492=
1983,B,Blythe,1,492,  492=
1983,B,Bobak,1,492,  492=
1983,B,Boruch,1,492,  492=
1983,B,Boyd,1,492,  492=
1983,B,Bram,1,492,  492=
1983,B,Brandon,1,492,  492=
1983,B,Breandan,1,492,  492=
1983,B,Brendhain,1,492,  492=
1983,B,Brendon,1,492,  492=
1983,B,Briony,1,492,  492=
1983,B,Brodie,1,492,  492=
1983,B,Brogan,1,492,  492=
1983,B,Brydon,1,492,  492=
1983,B,Burkan,1,492,  492=
1983,B,Cailean,1,492,  492=
1983,B,Calam,1,492,  492=
1983,B,Caleb,1,492,  492=
1983,B,Callan,1,492,  492=
1983,B,Carol,1,492,  492=
1983,B,Carson,1,492,  492=
1983,B,Cathal,1,492,  492=
1983,B,Cathel,1,492,  492=
1983,B,Ceiran,1,492,  492=
1983,B,Cesar,1,492,  492=
1983,B,Chaloner,1,492,  492=
1983,B,Charlie,1,492,  492=
1983,B,Chaz,1,492,  492=
1983,B,Chien,1,492,  492=
1983,B,Chimezie,1,492,  492=
1983,B,Chin,1,492,  492=
1983,B,Chiu,1,492,  492=
1983,B,Chou,1,492,  492=
1983,B,Christophe,1,492,  492=
1983,B,Chuck,1,492,  492=
1983,B,Chukwuemeka,1,492,  492=
1983,B,Chukwunwike,1,492,  492=
1983,B,Chung,1,492,  492=
1983,B,Ciarin,1,492,  492=
1983,B,Cillian,1,492,  492=
1983,B,Clarence,1,492,  492=
1983,B,Claudio,1,492,  492=
1983,B,Clem,1,492,  492=
1983,B,Clement,1,492,  492=
1983,B,Clinton,1,492,  492=
1983,B,Clive,1,492,  492=
1983,B,Cody,1,492,  492=
1983,B,Coinneach,1,492,  492=
1983,B,Colby,1,492,  492=
1983,B,Conan,1,492,  492=
1983,B,Connor,1,492,  492=
1983,B,Conon,1,492,  492=
1983,B,Conor,1,492,  492=
1983,B,Conrad,1,492,  492=
1983,B,Craigie,1,492,  492=
1983,B,Creag,1,492,  492=
1983,B,Cristiano,1,492,  492=
1983,B,Cynrig,1,492,  492=
1983,B,Daanish,1,492,  492=
1983,B,Damiano,1,492,  492=
1983,B,Damion,1,492,  492=
1983,B,Dannyboy,1,492,  492=
1983,B,Dario,1,492,  492=
1983,B,Darral,1,492,  492=
1983,B,Darrel,1,492,  492=
1983,B,Darroch,1,492,  492=
1983,B,Davis,1,492,  492=
1983,B,Dayle,1,492,  492=
1983,B,Deane,1,492,  492=
1983,B,Deborshi,1,492,  492=
1983,B,Dein,1,492,  492=
1983,B,Denell,1,492,  492=
1983,B,Dereck,1,492,  492=
1983,B,Derry,1,492,  492=
1983,B,Derryl,1,492,  492=
1983,B,Deryck,1,492,  492=
1983,B,Devajanan,1,492,  492=
1983,B,Devinder,1,492,  492=
1983,B,Devlin,1,492,  492=
1983,B,Dewar,1,492,  492=
1983,B,Dharmendra,1,492,  492=
1983,B,Di,1,492,  492=
1983,B,Dickon,1,492,  492=
1983,B,Dimitrios,1,492,  492=
1983,B,Dion,1,492,  492=
1983,B,Djshwar,1,492,  492=
1983,B,Domhnall,1,492,  492=
1983,B,Donnie,1,492,  492=
1983,B,Donny,1,492,  492=
1983,B,Dougal,1,492,  492=
1983,B,Dougald,1,492,  492=
1983,B,Drummond,1,492,  492=
1983,B,Duart,1,492,  492=
1983,B,Dumo-Teim,1,492,  492=
1983,B,Dyfrig,1,492,  492=
1983,B,Eaon,1,492,  492=
1983,B,Easmoul,1,492,  492=
1983,B,Edemumo,1,492,  492=
1983,B,Edgar,1,492,  492=
1983,B,Edouard,1,492,  492=
1983,B,Ehson,1,492,  492=
1983,B,Eiran,1,492,  492=
1983,B,Eivind,1,492,  492=
1983,B,Elgan,1,492,  492=
1983,B,Elias,1,492,  492=
1983,B,Elim,1,492,  492=
1983,B,Elio,1,492,  492=
1983,B,Eliot,1,492,  492=
1983,B,Elizabeth,1,492,  492=
1983,B,Ellan,1,492,  492=
1983,B,Emiel,1,492,  492=
1983,B,Emilio,1,492,  492=
1983,B,Emilios,1,492,  492=
1983,B,Emun,1,492,  492=
1983,B,Enrico,1,492,  492=
1983,B,Eraclis,1,492,  492=
1983,B,Erin,1,492,  492=
1983,B,Erling,1,492,  492=
1983,B,Eseosa,1,492,  492=
1983,B,Eshan,1,492,  492=
1983,B,Ete-Ete,1,492,  492=
1983,B,Ethan,1,492,  492=
1983,B,Etienne,1,492,  492=
1983,B,Fahad,1,492,  492=
1983,B,Faheem,1,492,  492=
1983,B,Farhad,1,492,  492=
1983,B,Farhan,1,492,  492=
1983,B,Farkh,1,492,  492=
1983,B,Farman,1,492,  492=
1983,B,Farooq,1,492,  492=
1983,B,Farzad,1,492,  492=
1983,B,Fawad,1,492,  492=
1983,B,Feharzad,1,492,  492=
1983,B,Fernando,1,492,  492=
1983,B,Feroz,1,492,  492=
1983,B,Fhionn,1,492,  492=
1983,B,Fiaz,1,492,  492=
1983,B,Finn-Erik,1,492,  492=
1983,B,Folarin,1,492,  492=
1983,B,Fouirat,1,492,  492=
1983,B,Frankie,1,492,  492=
1983,B,Fraz,1,492,  492=
1983,B,Freddie,1,492,  492=
1983,B,Frempong,1,492,  492=
1983,B,Fu,1,492,  492=
1983,B,Fulton,1,492,  492=
1983,B,Gaelan,1,492,  492=
1983,B,Garey,1,492,  492=
1983,B,Garfield,1,492,  492=
1983,B,Garreth,1,492,  492=
1983,B,Gavyn,1,492,  492=
1983,B,Gee,1,492,  492=
1983,B,Gelvin,1,492,  492=
1983,B,Geoff,1,492,  492=
1983,B,Georffrey,1,492,  492=
1983,B,Georgios,1,492,  492=
1983,B,Gerrad,1,492,  492=
1983,B,Gerri,1,492,  492=
1983,B,Gerry,1,492,  492=
1983,B,Ghulam,1,492,  492=
1983,B,Gianluca,1,492,  492=
1983,B,Gianpiero,1,492,  492=
1983,B,Gillan,1,492,  492=
1983,B,Gillies,1,492,  492=
1983,B,Glencairn,1,492,  492=
1983,B,Glynn,1,492,  492=
1983,B,Grame,1,492,  492=
1983,B,Gregar,1,492,  492=
1983,B,Guramarit,1,492,  492=
1983,B,Gurcharn,1,492,  492=
1983,B,Gurdave,1,492,  492=
1983,B,Gurdeep,1,492,  492=
1983,B,Gurjeet,1,492,  492=
1983,B,Gurmale,1,492,  492=
1983,B,Gurmaydr,1,492,  492=
1983,B,Gurmeat,1,492,  492=
1983,B,Gurminder,1,492,  492=
1983,B,Gurpreet,1,492,  492=
1983,B,Gurprem,1,492,  492=
1983,B,Haakon,1,492,  492=
1983,B,Hafeez,1,492,  492=
1983,B,Hal,1,492,  492=
1983,B,Hamed,1,492,  492=
1983,B,Hamzah,1,492,  492=
1983,B,Harnek,1,492,  492=
1983,B,Harold,1,492,  492=
1983,B,Haroun,1,492,  492=
1983,B,Harvey,1,492,  492=
1983,B,Harvinder,1,492,  492=
1983,B,Hasnain,1,492,  492=
1983,B,Hatem,1,492,  492=
1983,B,Hayden,1,492,  492=
1983,B,Hejaz,1,492,  492=
1983,B,Hemanth,1,492,  492=
1983,B,Hew,1,492,  492=
1983,B,Hinaan,1,492,  492=
1983,B,Hiu,1,492,  492=
1983,B,Ho-Yin,1,492,  492=
1983,B,Hok,1,492,  492=
1983,B,Hong-Phong,1,492,  492=
1983,B,Hossain,1,492,  492=
1983,B,Hussain,1,492,  492=
1983,B,Hussam,1,492,  492=
1983,B,Hussan,1,492,  492=
1983,B,Hussein,1,492,  492=
1983,B,Hussen,1,492,  492=
1983,B,Hydar,1,492,  492=
1983,B,Hywel,1,492,  492=
1983,B,Iason,1,492,  492=
1983,B,Ifeoluwapo,1,492,  492=
1983,B,Imry,1,492,  492=
1983,B,Inderjit,1,492,  492=
1983,B,Iqbal,1,492,  492=
1983,B,Irvine,1,492,  492=
1983,B,Isaac,1,492,  492=
1983,B,Ishtiaq,1,492,  492=
1983,B,Italo,1,492,  492=
1983,B,Jacky,1,492,  492=
1983,B,Jacobus,1,492,  492=
1983,B,Jahanzeb,1,492,  492=
1983,B,Jai,1,492,  492=
1983,B,Jaimie,1,492,  492=
1983,B,Jake,1,492,  492=
1983,B,Jalaluddin,1,492,  492=
1983,B,Jamal,1,492,  492=
1983,B,Jamel,1,492,  492=
1983,B,James-Alexander,1,492,  492=
1983,B,Jamie-Stuart,1,492,  492=
1983,B,Jaroslav,1,492,  492=
1983,B,Jarvis,1,492,  492=
1983,B,Jasam,1,492,  492=
1983,B,Jasper,1,492,  492=
1983,B,Jasvinder,1,492,  492=
1983,B,Jaswinder,1,492,  492=
1983,B,Jaswynder,1,492,  492=
1983,B,Jatinder,1,492,  492=
1983,B,Javad,1,492,  492=
1983,B,Jawaad,1,492,  492=
1983,B,Jaymie,1,492,  492=
1983,B,Jayson,1,492,  492=
1983,B,Jean-Bernard,1,492,  492=
1983,B,Jean-Christophe,1,492,  492=
1983,B,Jean-Pierre,1,492,  492=
1983,B,Jed,1,492,  492=
1983,B,Jeevan,1,492,  492=
1983,B,Jeffery,1,492,  492=
1983,B,Jemmison,1,492,  492=
1983,B,Jen,1,492,  492=
1983,B,Jennifer,1,492,  492=
1983,B,Jeroen,1,492,  492=
1983,B,Jia,1,492,  492=
1983,B,Jiger,1,492,  492=
1983,B,Jimmy,1,492,  492=
1983,B,Jimy,1,492,  492=
1983,B,Johan,1,492,  492=
1983,B,John-David,1,492,  492=
1983,B,John-Findlay,1,492,  492=
1983,B,Johnathon,1,492,  492=
1983,B,Johnston,1,492,  492=
1983,B,Jolson,1,492,  492=
1983,B,Joran,1,492,  492=
1983,B,Jorge,1,492,  492=
1983,B,Julien,1,492,  492=
1983,B,Junior,1,492,  492=
1983,B,Jwad,1,492,  492=
1983,B,Ka,1,492,  492=
1983,B,Kai-Hong,1,492,  492=
1983,B,Kaifung,1,492,  492=
1983,B,Kal,1,492,  492=
1983,B,Kam,1,492,  492=
1983,B,Karamveer,1,492,  492=
1983,B,Kari,1,492,  492=
1983,B,Karol,1,492,  492=
1983,B,Kashaf,1,492,  492=
1983,B,Kasra,1,492,  492=
1983,B,Kassam,1,492,  492=
1983,B,Kayode,1,492,  492=
1983,B,Keane,1,492,  492=
1983,B,Keigh,1,492,  492=
1983,B,Keil,1,492,  492=
1983,B,Keiron,1,492,  492=
1983,B,Kelvin,1,492,  492=
1983,B,Ken,1,492,  492=
1983,B,Kenton,1,492,  492=
1983,B,Kern,1,492,  492=
1983,B,Kerrin,1,492,  492=
1983,B,Keven,1,492,  492=
1983,B,Keyvan,1,492,  492=
1983,B,Khairu'l,1,492,  492=
1983,B,Khrum,1,492,  492=
1983,B,Khubaib,1,492,  492=
1983,B,Khuram,1,492,  492=
1983,B,Khurrum,1,492,  492=
1983,B,Ki,1,492,  492=
1983,B,Kian,1,492,  492=
1983,B,Kieren,1,492,  492=
1983,B,Kimberley,1,492,  492=
1983,B,Kiran,1,492,  492=
1983,B,Kishore,1,492,  492=
1983,B,Kit,1,492,  492=
1983,B,Koneino,1,492,  492=
1983,B,Kraig,1,492,  492=
1983,B,Kriss,1,492,  492=
1983,B,Kristjan,1,492,  492=
1983,B,Krzysztof,1,492,  492=
1983,B,Kuljit,1,492,  492=
1983,B,Kunal,1,492,  492=
1983,B,Kurk,1,492,  492=
1983,B,Kurtis,1,492,  492=
1983,B,Kwabena,1,492,  492=
1983,B,Kyriakos,1,492,  492=
1983,B,Laith,1,492,  492=
1983,B,Larry,1,492,  492=
1983,B,Lauder,1,492,  492=
1983,B,Lawerence,1,492,  492=
1983,B,Lawrie,1,492,  492=
1983,B,Leam,1,492,  492=
1983,B,Lech,1,492,  492=
1983,B,Lee-Fan,1,492,  492=
1983,B,Leee,1,492,  492=
1983,B,Leith,1,492,  492=
1983,B,Len,1,492,  492=
1983,B,Leopold,1,492,  492=
1983,B,Lesley,1,492,  492=
1983,B,Lesley-Anne,1,492,  492=
1983,B,Linzie,1,492,  492=
1983,B,Lisa,1,492,  492=
1983,B,Livingstone,1,492,  492=
1983,B,Loic,1,492,  492=
1983,B,Lorn,1,492,  492=
1983,B,Loudon,1,492,  492=
1983,B,Luca,1,492,  492=
1983,B,Lucas,1,492,  492=
1983,B,Luck,1,492,  492=
1983,B,Luis,1,492,  492=
1983,B,Lyndon,1,492,  492=
1983,B,Maarten,1,492,  492=
1983,B,Mabeel,1,492,  492=
1983,B,Maher,1,492,  492=
1983,B,Mahmood,1,492,  492=
1983,B,Majahad,1,492,  492=
1983,B,Mamun,1,492,  492=
1983,B,Mandela,1,492,  492=
1983,B,Manoj,1,492,  492=
1983,B,Marcel,1,492,  492=
1983,B,Marcello,1,492,  492=
1983,B,Markus,1,492,  492=
1983,B,Marnix,1,492,  492=
1983,B,Maro,1,492,  492=
1983,B,Marvin,1,492,  492=
1983,B,Masood,1,492,  492=
1983,B,Massimo,1,492,  492=
1983,B,Matteo,1,492,  492=
1983,B,Maxim,1,492,  492=
1983,B,Maximillian,1,492,  492=
1983,B,Mazin,1,492,  492=
1983,B,Megat,1,492,  492=
1983,B,Melbourn,1,492,  492=
1983,B,Melvin,1,492,  492=
1983,B,Mervyn,1,492,  492=
1983,B,Meshary,1,492,  492=
1983,B,Micheal,1,492,  492=
1983,B,Mikal,1,492,  492=
1983,B,Minaz,1,492,  492=
1983,B,Mirza,1,492,  492=
1983,B,Moffat,1,492,  492=
1983,B,Mohsan,1,492,  492=
1983,B,Mohsin,1,492,  492=
1983,B,Momin,1,492,  492=
1983,B,Monaf,1,492,  492=
1983,B,Moore,1,492,  492=
1983,B,Mosa,1,492,  492=
1983,B,Moses,1,492,  492=
1983,B,Motassem,1,492,  492=
1983,B,Muhanned,1,492,  492=
1983,B,Muhd,1,492,  492=
1983,B,Muhmmad,1,492,  492=
1983,B,Murdanie,1,492,  492=
1983,B,Murdoch,1,492,  492=
1983,B,Mustafa,1,492,  492=
1983,B,Muzammal,1,492,  492=
1983,B,Mwansa,1,492,  492=
1983,B,Myk,1,492,  492=
1983,B,Nabiel,1,492,  492=
1983,B,Nadjib,1,492,  492=
1983,B,Naill,1,492,  492=
1983,B,Naim,1,492,  492=
1983,B,Najd,1,492,  492=
1983,B,Nana,1,492,  492=
1983,B,Narinder,1,492,  492=
1983,B,Nasr,1,492,  492=
1983,B,Nathaniel,1,492,  492=
1983,B,Navfed,1,492,  492=
1983,B,Navid,1,492,  492=
1983,B,Navin,1,492,  492=
1983,B,Navjeet,1,492,  492=
1983,B,Neall,1,492,  492=
1983,B,Nebeolisa,1,492,  492=
1983,B,Necip,1,492,  492=
1983,B,Neusha,1,492,  492=
1983,B,Neville,1,492,  492=
1983,B,Nezar,1,492,  492=
1983,B,Ngoc,1,492,  492=
1983,B,Nial,1,492,  492=
1983,B,Nick,1,492,  492=
1983,B,Nicola,1,492,  492=
1983,B,Nicolaas,1,492,  492=
1983,B,Nidhal,1,492,  492=
1983,B,Niel,1,492,  492=
1983,B,Niels,1,492,  492=
1983,B,Nikhil,1,492,  492=
1983,B,Nikolas,1,492,  492=
1983,B,Ninian,1,492,  492=
1983,B,Njal,1,492,  492=
1983,B,Nor,1,492,  492=
1983,B,Nwaz,1,492,  492=
1983,B,O'neil,1,492,  492=
1983,B,Odai,1,492,  492=
1983,B,Oghale,1,492,  492=
1983,B,Olaoluwa,1,492,  492=
1983,B,Olaoluwanianje,1,492,  492=
1983,B,Olisaemedua,1,492,  492=
1983,B,Olivier,1,492,  492=
1983,B,Olusegun,1,492,  492=
1983,B,Oluwasheyi,1,492,  492=
1983,B,Omair,1,492,  492=
1983,B,Omer,1,492,  492=
1983,B,Oran,1,492,  492=
1983,B,Oritseweyinmi,1,492,  492=
1983,B,Orphy,1,492,  492=
1983,B,Osama,1,492,  492=
1983,B,Oscar,1,492,  492=
1983,B,Osilama,1,492,  492=
1983,B,Osmann,1,492,  492=
1983,B,Ossian,1,492,  492=
1983,B,Ou,1,492,  492=
1983,B,Ozkan,1,492,  492=
1983,B,Paejmaan,1,492,  492=
1983,B,Parae,1,492,  492=
1983,B,Paris,1,492,  492=
1983,B,Parmjit,1,492,  492=
1983,B,Parvinder,1,492,  492=
1983,B,Pasha,1,492,  492=
1983,B,Patrizio,1,492,  492=
1983,B,Pedram,1,492,  492=
1983,B,Perminder,1,492,  492=
1983,B,Peter-Daniel,1,492,  492=
1983,B,Philipp,1,492,  492=
1983,B,Philippe,1,492,  492=
1983,B,Piero,1,492,  492=
1983,B,Pieter,1,492,  492=
1983,B,Pip,1,492,  492=
1983,B,Prabhjit,1,492,  492=
1983,B,Presley,1,492,  492=
1983,B,Prevaz,1,492,  492=
1983,B,Pui,1,492,  492=
1983,B,Qadeer,1,492,  492=
1983,B,Quincy,1,492,  492=
1983,B,Quinton,1,492,  492=
1983,B,Quoc,1,492,  492=
1983,B,Rae,1,492,  492=
1983,B,Rafael,1,492,  492=
1983,B,Rafan,1,492,  492=
1983,B,Rafeel,1,492,  492=
1983,B,Raffaele,1,492,  492=
1983,B,Rafiq,1,492,  492=
1983,B,Rahmy,1,492,  492=
1983,B,Rahul,1,492,  492=
1983,B,Rajpal,1,492,  492=
1983,B,Rameshwer,1,492,  492=
1983,B,Randolph,1,492,  492=
1983,B,Raqib,1,492,  492=
1983,B,Rayhan,1,492,  492=
1983,B,Reece,1,492,  492=
1983,B,Rehan,1,492,  492=
1983,B,Rehman,1,492,  492=
1983,B,Reid,1,492,  492=
1983,B,Reinier,1,492,  492=
1983,B,Rennie,1,492,  492=
1983,B,Reo,1,492,  492=
1983,B,Reza,1,492,  492=
1983,B,Rhodri,1,492,  492=
1983,B,Rhuri,1,492,  492=
1983,B,Riaz,1,492,  492=
1983,B,Ricki,1,492,  492=
1983,B,Rikky,1,492,  492=
1983,B,Roahry,1,492,  492=
1983,B,Roald,1,492,  492=
1983,B,Rocco,1,492,  492=
1983,B,Rodger,1,492,  492=
1983,B,Rodrick,1,492,  492=
1983,B,Roel,1,492,  492=
1983,B,Roelof-Alexande,1,492,  492=
1983,B,Rogan,1,492,  492=
1983,B,Rolf,1,492,  492=
1983,B,Romano,1,492,  492=
1983,B,Ron,1,492,  492=
1983,B,Ronnie,1,492,  492=
1983,B,Rorie,1,492,  492=
1983,B,Roshan,1,492,  492=
1983,B,Rowland,1,492,  492=
1983,B,Royheim,1,492,  492=
1983,B,Ruan,1,492,  492=
1983,B,Ruari,1,492,  492=
1983,B,Ruarri,1,492,  492=
1983,B,Rudy,1,492,  492=
1983,B,Rupert,1,492,  492=
1983,B,Russel,1,492,  492=
1983,B,Ryan-Andrew,1,492,  492=
1983,B,Ryan-Edward,1,492,  492=
1983,B,Safe,1,492,  492=
1983,B,Safran,1,492,  492=
1983,B,Sahidur,1,492,  492=
1983,B,Sahir,1,492,  492=
1983,B,Sai,1,492,  492=
1983,B,Saif,1,492,  492=
1983,B,Saim,1,492,  492=
1983,B,Sajaad,1,492,  492=
1983,B,Sajad,1,492,  492=
1983,B,Sajid,1,492,  492=
1983,B,Saleem,1,492,  492=
1983,B,Salman,1,492,  492=
1983,B,Salvatore,1,492,  492=
1983,B,Saman,1,492,  492=
1983,B,Samer,1,492,  492=
1983,B,Samhuinn,1,492,  492=
1983,B,Sander,1,492,  492=
1983,B,Sanjai,1,492,  492=
1983,B,Sanjay,1,492,  492=
1983,B,Saqib-Jamal,1,492,  492=
1983,B,Sardar,1,492,  492=
1983,B,Sarel,1,492,  492=
1983,B,Sarwar,1,492,  492=
1983,B,Satbir,1,492,  492=
1983,B,Satnam,1,492,  492=
1983,B,Satvindar,1,492,  492=
1983,B,Saxbourne,1,492,  492=
1983,B,Sayf,1,492,  492=
1983,B,See,1,492,  492=
1983,B,Senthilnathan,1,492,  492=
1983,B,Serfraz,1,492,  492=
1983,B,Sergio,1,492,  492=
1983,B,Seumas,1,492,  492=
1983,B,Seyed,1,492,  492=
1983,B,Shaan,1,492,  492=
1983,B,Shabir,1,492,  492=
1983,B,Shah,1,492,  492=
1983,B,Shaheen,1,492,  492=
1983,B,Shahiduir,1,492,  492=
1983,B,Shaiy,1,492,  492=
1983,B,Shand,1,492,  492=
1983,B,Shannon,1,492,  492=
1983,B,Sharaz,1,492,  492=
1983,B,Shargil,1,492,  492=
1983,B,Sharjeel,1,492,  492=
1983,B,Shashank,1,492,  492=
1983,B,Shaw,1,492,  492=
1983,B,Shehzad,1,492,  492=
1983,B,Shein,1,492,  492=
1983,B,Sheraz,1,492,  492=
1983,B,Shihabadeen,1,492,  492=
1983,B,Shihzad,1,492,  492=
1983,B,Shinda,1,492,  492=
1983,B,Shiran,1,492,  492=
1983,B,Shloime,1,492,  492=
1983,B,Sholto,1,492,  492=
1983,B,Shozel,1,492,  492=
1983,B,Shuja-At,1,492,  492=
1983,B,Shujaat,1,492,  492=
1983,B,Sikander,1,492,  492=
1983,B,Sinchi,1,492,  492=
1983,B,Sinclair,1,492,  492=
1983,B,Sirkar,1,492,  492=
1983,B,Siroosh,1,492,  492=
1983,B,Skye,1,492,  492=
1983,B,Sohaib,1,492,  492=
1983,B,Somiruwhn,1,492,  492=
1983,B,Soon,1,492,  492=
1983,B,Sooren,1,492,  492=
1983,B,Steel,1,492,  492=
1983,B,Stefanie,1,492,  492=
1983,B,Stephen-Alexand,1,492,  492=
1983,B,Steuart,1,492,  492=
1983,B,Stevan,1,492,  492=
1983,B,Stevenson,1,492,  492=
1983,B,Stevi,1,492,  492=
1983,B,Stevyn,1,492,  492=
1983,B,Strath,1,492,  492=
1983,B,Sufyaan,1,492,  492=
1983,B,Sukchen,1,492,  492=
1983,B,Sukhvinderpal,1,492,  492=
1983,B,Suleman,1,492,  492=
1983,B,Sundeep,1,492,  492=
1983,B,Sweyn,1,492,  492=
1983,B,Symon,1,492,  492=
1983,B,Tahar,1,492,  492=
1983,B,Tahir,1,492,  492=
1983,B,Talagy,1,492,  492=
1983,B,Talvir,1,492,  492=
1983,B,Tameel,1,492,  492=
1983,B,Tamin,1,492,  492=
1983,B,Tanvir,1,492,  492=
1983,B,Tareq,1,492,  492=
1983,B,Tauqeer,1,492,  492=
1983,B,Taut,1,492,  492=
1983,B,Taverishima,1,492,  492=
1983,B,Telford,1,492,  492=
1983,B,Tendai,1,492,  492=
1983,B,Terrance,1,492,  492=
1983,B,Thaddaeus,1,492,  492=
1983,B,Thomson,1,492,  492=
1983,B,Thorfinn,1,492,  492=
1983,B,Thorvald,1,492,  492=
1983,B,Tiernan,1,492,  492=
1983,B,Ting,1,492,  492=
1983,B,Tore,1,492,  492=
1983,B,Tracy,1,492,  492=
1983,B,Travis,1,492,  492=
1983,B,Trefor,1,492,  492=
1983,B,Trystram,1,492,  492=
1983,B,Tuhal,1,492,  492=
1983,B,Tyler,1,492,  492=
1983,B,Ugochinyere,1,492,  492=
1983,B,Ugonna,1,492,  492=
1983,B,Umran,1,492,  492=
1983,B,Urfam,1,492,  492=
1983,B,Usama,1,492,  492=
1983,B,Uwais,1,492,  492=
1983,B,Van,1,492,  492=
1983,B,Varoon,1,492,  492=
1983,B,Vasilis,1,492,  492=
1983,B,Vernon,1,492,  492=
1983,B,Veroo,1,492,  492=
1983,B,Vijay,1,492,  492=
1983,B,Vikas,1,492,  492=
1983,B,Vikash,1,492,  492=
1983,B,Vincenzo,1,492,  492=
1983,B,Vineet,1,492,  492=
1983,B,Vivian,1,492,  492=
1983,B,Waell,1,492,  492=
1983,B,Waheed,1,492,  492=
1983,B,Wakas,1,492,  492=
1983,B,Waleed,1,492,  492=
1983,B,Wan,1,492,  492=
